word,reading_hiragana,meaning_ko,source_title,source_author,source_url,matched_sentence
縁談,えんだん,혼담,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,その友人は、私の大学時代の謂わば学友で、いまは某女子大の講師をしているのであるが、実は私はこの友人に私の身内の者の縁談を依頼していたので、その用事もあり、かたがた何か新鮮な海産物でも仕入れて私の家の者たちに食わせてやろうと思い、リュックサックを背負って船橋市へ出かけて行ったのである。
美術,びじゅつ,미술,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分は、美術学校にはいりたかったのですが、父は、前から自分を高等学校にいれて、末は官吏にするつもりで、自分にもそれを言い渡してあったので、口応え一つ出来ないたちの自分は、ぼんやりそれに従ったのでした。
群衆,ぐんしゅう,군중,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,」と大声で刑場の群衆にむかって叫んだつもりであったが、喉がつぶれて嗄れた声が幽かに出たばかり、群衆は、ひとりとして彼の到着に気がつかない。
群集,ぐんしゅう,군집,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,十三我々は群集の中にいた。
義理,ぎり,의리,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,「何もお前のためにするんじゃないとお父さんがおっしゃるんじゃないけれども、お前だって世間への義理ぐらいは知っているだろう」母はこうなると女だけにしどろもどろな事をいった。
義理,ぎり,의리,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,鰹の一匹ぐらい義理にだって、かかってくれるだろうと、どぼんと錘と糸を抛り込んでいい加減に指の先であやつっていた。
翼,つばさ,날개,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分は、やがて画塾で、或る画学生から、酒と煙草と淫売婦と質屋と左翼思想とを知らされました。
聖書,せいしょ,성서,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はまた彼の室に聖書を見ました。
聴講,ちょうこう,청강,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,高等学校の寮から脱けたら、学校の授業に出ても、自分はまるで聴講生みたいな特別の位置にいるような、それは自分のひがみかも知れなかったのですが、何とも自分自身で白々しい気持がして来て、いっそう学校へ行くのが、おっくうになったのでした。
職務,しょくむ,직무,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,一度などは職務の都合もあろうが、できるなら繰り合せてこの夏ぐらい一度顔だけでも見に帰ったらどうだとまで書いた。
職員,しょくいん,직원,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,校長は今に職員に紹介してやるから、一々その人にこの辞令を見せるんだと云って聞かした。
職員,しょくいん,직원,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,生のあとを、そっとつけて行きましたら、先生は、教室を出るとすぐ、自分のその綴り方を、他のクラスの者たちの綴り方の中から選び出し、廊下を歩きながら読みはじめて、クスクス笑い、やがて職員室にはいって読み終えたのか、顔を真赤にして大声を挙げて笑い、他の先生に、さっそくそれを読ませているのを見とどけ、自分は、たいへん満足でした。
肉体,にくたい,육체,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,肉体の疲労恢復と共に、わずかながら希望が生れた。
肉体,にくたい,육체,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,なまじい昔の高僧だとか聖徒だとかの伝を読んだ彼には、ややともすると精神と肉体とを切り離したがる癖がありました。
肉親,にくしん,육친,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,また自分は、肉親たちに何か言われて、口応えした事はいちども有りませんでした。
脅迫,きょうはく,협박,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,人間は、めしを食べなければ死ぬから、そのために働いて、めしを食べなければならぬ、という言葉ほど自分にとって難解で晦渋で、そうして脅迫めいた響きを感じさせる言葉は、無かったのです。
膨張,ぼうちょう,팽창,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,山嵐の鼻に至っては、紫色に膨張して、掘ったら中から膿が出そうに見える。
臆病な,おくびょうな,겁이 많은,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,臆病な男でもないが、惜しい事に胆力が欠けている。
自ら,みずから,스스로,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,野だは例のへらへら調で「実に今回のバッタ事件及び咄喊事件は吾々心ある職員をして、ひそかに吾校将来の前途に危惧の念を抱かしむるに足る珍事でありまして、吾々職員たるものはこの際奮って自ら省りみて、全校の風紀を振粛しなければなりません。
自ら,みずから,스스로,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,互いに軽蔑しながら附き合い、そうして互いに自らをくだらなくして行く、それがこの世の所謂「交友」というものの姿だとするなら、自分と堀木との間柄も、まさしく「交友」に違いありませんでした。
自尊心,じそんしん,자존심,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私は自分の品格を重んじなければならないという教育から来た自尊心と、現にその自尊心を裏切している物欲しそうな顔付とを同時に彼らの前に示すのです。
自己,じこ,자기 자신,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,結果から見れば、彼はただ自己の成功を打ち砕く意味において、偉大なのに過ぎないのですけれども、それでも決して平凡ではありませんでした。
自己,じこ,자기 자신,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,だから自分には、言い争いも自己弁解も出来ないのでした。
自転,じてん,자전,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,ちょうど歯どめがなくっちゃ自転車へ乗れないのと同程度ですからねと野だは妙な事ばかり喋舌る。
自転,じてん,자전,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,するのか分るもんか自転公転反転も勝手ですわい至る処に至高の力を感じあらゆる国にあらゆる民族に同一の人間性を発見する我は異端者なりとかやみんな聖経をよみ違えてんのよでなきゃ常識も智慧もないのよ生身の喜びを禁じたり酒を止めたりいいわムスタッファわたしそんなの大嫌いけれども、その頃、自分に酒を止めよ、とすすめる処女がいました。
良い・よし,よい・よし,좋다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,学校の授業が始まるにはまだ大分日数があるので鎌倉におってもよし、帰ってもよいという境遇にいた私は、当分元の宿に留まる覚悟をした。
良い・よし,よい・よし,좋다,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,このけものかね、これはボスといってね、おいおい、そこつるはしはよしたまへ。
良心,りょうしん,양심,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,しかし私にも教育相当の良心はありますから、もし誰か私の傍へ来て、お前は卑怯だと一言私語いてくれるものがあったなら、私はその瞬間に、はっと我に立ち帰ったかも知れません。
色彩,しきさい,색채,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分なども、ゴッホの原色版をかなりたくさん見て、タッチの面白さ、色彩の鮮やかさに興趣を覚えてはいたのですが、しかし、お化けの絵、だとは、いちども考えた事が無かったのでした。
芝居,しばい,연극,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,先生は時々奥さんを伴れて、音楽会だの芝居だのに行った。
芝居,しばい,연극,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,この兄はやに色が白くって、芝居の真似をして女形になるのが好きだった。
芽,め,싹,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,枳殻の垣が黒ずんだ枝の上に、萌るような芽を吹いていたり、柘榴の枯れた幹から、つやつやしい茶褐色の葉が、柔らかそうに日光を映していたりするのが、道々私の眼を引き付けた。
芽,め,싹,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,人参の芽が出揃わぬ処へ藁が一面に敷いてあったから、その上で三人が半日相撲をとりつづけに取ったら、人参がみんな踏みつぶされてしまった。
苗,なえ,모종,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,五私は墓地の手前にある苗畠の左側からはいって、両方に楓を植え付けた広い道を奥の方へ進んで行った。
若干,じゃっかん,약간,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,自白すると、私の財産は自分が懐にして家を出た若干の公債と、後からこの友人に送ってもらった金だけなのです。
英雄,えいゆう,영웅,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,Ｋの口にした昔の人とは、無論英雄でもなければ豪傑でもないのです。
草花,くさばな,풀꽃,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,その火がだんだんうしろの方になるにつれてみんなは何とも云へずにぎやかなさまざまの楽の音や草花の匂のやうなもの口笛や人々のざわざわ云ふ声やらを聞きました。
荒っぽい,あらっぽい,거칠다 난폭하다,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,即ち荒っぽい大きな歓楽を避けてさえいれば、自然また大きな悲哀もやって来ないのだ。
華奢な,きゃしゃな,화사하고 가냘픈,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,その代り私は薄い板で造った足の畳み込める華奢な食卓を奥さんに寄附しました。
融通,ゆうずう,융통,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,俸給なんかどうでもいいんですが、上がれば上がった方がいいですね」「それで幸い今度転任者が一人出来るから――もっとも校長に相談してみないと無論受け合えない事だが――その俸給から少しは融通が出来るかも知れないから、それで都合をつけるように校長に話してみようと思うんですがね」「どうも難有う。
行進,こうしん,행진,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,と云う高く鋭い号令が聞えたと思ったら師範学校の方は粛粛として行進を始めた。
街道,かいどう,가도,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私たちはそこから左へ切れてすぐ街道へ出た。
街道,かいどう,가도,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,どこかへ行く街道らしく小さな電燈の一列についた通りがありました。
衛生,えいせい,위생,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,当人の説明では赤は身体に薬になるから、衛生のためにわざわざ誂らえるんだそうだが、入らざる心配だ。
衣類,いるい,의류,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はその時書物や衣類を詰めた行李をからげていた。
衣類,いるい,의류,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,高円寺駅附近だけでなく、新宿、銀座のほうにまで出かけて飲み、外泊する事さえあり、ただもう「慣例」に従わぬよう、バアで無頼漢の振りをしたり、片端からキスしたり、つまり、また、あの情死以前の、いや、あの頃よりさらに荒んで野卑な酒飲みになり、金に窮して、シヅ子の衣類を持ち出すほどになりました。
表向き,おもてむき,표면상,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,表向きは赤シャツの方が重々もっともだが、表向きがいくら立派だって、腹の中まで惚れさせる訳には行かない。
装飾,そうしょく,장식,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,そのためでもありましょうか、こういう艶めかしい装飾をいつの間にか軽蔑する癖が付いていたのです。
装飾,そうしょく,장식,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分は子供の頃から病弱で、よく寝込みましたが、寝ながら、敷布、枕のカヴァ、掛蒲団のカヴァを、つくづく、つまらない装飾だと思い、それが案外に実用品だった事を、二十歳ちかくになってわかって、人間のつましさに暗然とし、悲しい思いをしました。
補助,ほじょ,보조,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はその場で物質的の補助をすぐ申し出しました。
裸,はだか,알몸,羅生門,芥川龍之介,https://www.aozora.gr.jp/cards/000879/files/127_ruby_150.zip,ただ、おぼろげながら、知れるのは、その中に裸の死骸と、着物を着た死骸とがあるという事である。
裸,はだか,알몸,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,メロスは、いまは、ほとんど全裸体であった。
要領,ようりょう,요령,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,この問答は私にとってすこぶる不得要領のものであったが、私はその時底まで押さずに帰ってしまった。
要領,ようりょう,요령,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,山嵐はmightisrightという英語を引いて説諭を加えたが、何だか要領を得ないから、聞き返してみたら強者の権利と云う意味だそうだ。
見地,けんち,견지,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,世間的以上の見地から評すれば、あるいは純なる尊い男とでもいえましょうか。
見渡す,みわたす,멀리 바라보다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,見渡す限り緑が一面に深く茂っているだけでも、神経が休まります。
見渡す,みわたす,멀리 바라보다,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,さっきから船中見渡すが釣竿が一本も見えない。
見込み,みこみ,가망,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,九州にいる兄へやった手紙のなかにも、私は父の到底故のような健康体になる見込みのない事を述べた。
見込み,みこみ,가망,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,それそれ、そのはにかむような微笑、それが見込みのある芸術家特有の表情なんだ。
視察,しさつ,시찰,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,堀木の場合は、ただもう阿呆のひやかしで、いちど自分を紹介しにその会合へ行ったきりで、マルキシストは、生産面の研究と同時に、消費面の視察も必要だなどと下手な洒落を言って、その会合には寄りつかず、とかく自分を、その消費面の視察のほうにばかり誘いたがるのでした。
記述,きじゅつ,기술,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,それはあなたにも始めからお断わりしておかなければならないと思いますが、その実例としては当面の問題に大した関係のないこんな記述が、かえって役に立ちはしないかと考えます。
訴訟,そしょう,소송,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,訴訟にすると落着までに長い時間のかかる事も恐れました。
証拠,しょうこ,증거,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,しかしその私だけにはこの直感が後になって事実の上に証拠立てられたのだから、私は若々しいといわれても、馬鹿げていると笑われても、それを見越した自分の直覚をとにかく頼もしくまた嬉しく思っている。
証拠,しょうこ,증거,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,ぼくらからみると、ここは厚い立派な地層で、百二十万年ぐらゐ前にできたといふ証拠もいろいろあがるけれども、ぼくらとちがったやつからみてもやっぱりこんな地層に見えるかどうか、あるひは風か水やがらんとした空かに見えやしないかといふことなのだ。
詐欺,さぎ,사기,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,しかし一銭だろうが五厘だろうが、詐欺師の恩になっては、死ぬまで心持ちがよくない。
詐欺,さぎ,사기,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,白痴の淫売婦たちのふところの中で、安心してぐっすり眠る思いとは、また、全く異って、（だいいち、あのプロステチュウトたちは、陽気でした）その詐欺罪の犯人の妻と過した一夜は、自分にとって、幸福な（こんな大それた言葉を、なんの躊躇も無く、肯定して使用する事は、自分のこの全手記に於いて、再び無いつもりです）解放せられた夜でした。
試み,こころみ,시도,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,試みにやってご覧になるとよく解ります」「そうかね。
試み,こころみ,시도,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,今度は向う合せの北側の室を試みた。
試みる,こころみる,시도하다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,それでもその日私の気力は、因循らしく見える先生の態度に逆襲を試みるほどに生々していた。
誇る,ほこる,자랑하다,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,友と友の間の信実は、この世で一ばん誇るべき宝なのだからな。
認める,みとめる,인정하다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,ただ自分が正当と認める程度以上に、二人が密着するのを忌むのだと解釈したのです。
認識,にんしき,인식,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,美わしくも怖しきは浮世なれかよわき人の子は背負切れぬ荷をば負わされどうにもできない情慾の種子を植えつけられた許りに善だ悪だ罪だ罰だと呪わるるばかりどうにもできない只まごつくばかり抑え摧く力も意志も授けられぬ許りにどこをどう彷徨まわってたんだいナニ批判検討再認識？
語る,かたる,말하다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,しかしそれ以外に私はこれといってとくに奥さんについて語るべき何物ももたないような気がした。
語る,かたる,말하다,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,、何やらかやら差し入れしに、刑務所へかよっていたのだけれども、あすから、やめます、などと物語るのでしたが、自分は、どういうものか、女の身の上噺というものには、少しも興味を持てないたちで、それは女の語り方の下手なせいか、つまり、話の重点の置き方を間違っているせいなのか、とにかく、自分には、つねに、馬耳東風なのでありました。
誠実な,せいじつな,성실한,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はただ誠実なる先生の批評家および同情家として奥さんを眺めた。
説く,とく,설명하다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はＫを説くときに、ぜひそこを明らかにしてやりたかったのです。
調停,ちょうてい,조정,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,人が仲に入って調停を試みた事も知っていました。
調和,ちょうわ,조화,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,昔でいうと、儒者の家へ切支丹の臭いを持ち込むように、私の持って帰るものは父とも母とも調和しなかった。
諸君,しょくん,제군,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,「学校の職員や生徒に過失のあるのは、みんな自分の寡徳の致すところで、何か事件がある度に、自分はよくこれで校長が勤まるとひそかに慚愧の念に堪えんが、不幸にして今回もまたかかる騒動を引き起したのは、深く諸君に向って謝罪しなければならん。
諸君,しょくん,제군,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分は立って片手を挙げ、「諸君」と言い、「このたび、日本のファンの皆様がたに、……」と一場の挨拶を試み、さらに大笑いさせて、それから、ロイドの映画がそのまちの劇場に来るたび毎に見に行って、ひそかに彼の表情などを研究しました。
警戒,けいかい,경계,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,たまに向うから話し掛けられでもすると、なおの事警戒を加えたくなりました。
警戒,けいかい,경계,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分もさすがに、その生徒にさえ警戒する必要は認めていなかったのでした。
貝殻,かいがら,조개껍데기,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,左手の渚には、波がやさしい稲妻のやうに燃えて寄せ、右手の崖には、いちめん銀や貝殻でこさえたやうなすすきの穂がゆれたのです。
貧乏な,びんぼうな,가난한,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,それは、どうせこんな、貧乏なヒラメの援助なのですから、以前のようなぜいたくを望んだら、あてがはずれます。
貧富,ひんぷ,빈부,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,、こいつはへんに疲れて貧乏くさいだけの女だな、と思うと同時に、金の無い者どうしの親和（貧富の不和は、陳腐のようでも、やはりドラマの永遠のテーマの一つだと自分は今では思っていますが）そいつが、その親和感が、胸に込み上げて来て、ツネ子がいとしく、生れてこの時はじめて、われから積極的に、微弱ながら恋の心の動くのを自覚しました。
貧弱な,ひんじゃくな,빈약한,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私は貧弱な思想家ですけれども、自分の頭で纏め上げた考えをむやみに人に隠しやしません。
貧弱な,ひんじゃくな,빈약한,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,それは、背後から突き刺す男のごたぶんにもれず、クラスで最も貧弱な肉体をして、顔も青ぶくれで、そうしてたしかに父兄のお古と思われる袖が聖徳太子の袖みたいに長すぎる上衣を着て、学課は少しも出来ず、教練や体操はいつも見学という白痴に似た生徒でした。
貴重な,きちょうな,귀중한,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私には位置を求めるための貴重な時間というものがなかった。
資格,しかく,자격,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,君が若し私を殴ってくれなかったら、私は君と抱擁する資格さえ無いのだ。
資格,しかく,자격,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,その時先生は沈んだ調子で、「どうしても私は世間に向かって働き掛ける資格のない男だから仕方がありません」といった。
資産,しさん,자산,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,友達は中国のある資産家の息子で金に不自由のない男であったけれども、学校が学校なのと年が年なので、生活の程度は私とそう変りもしなかった。
資金,しきん,자금,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,かりしていない男で、将来の方針も何も自分にはまるで見当がつかず、この上、ヒラメの家のやっかいになっているのは、ヒラメにも気の毒ですし、そのうちに、もし万一、自分にも発奮の気持が起り、志を立てたところで、その更生資金をあの貧乏なヒラメから月々援助せられるのかと思うと、とても心苦しくて、いたたまらない気持になったからでした。
質素な,しっそな,검소한,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,どのくらいの財産をもっていらっしゃるんですか」「私は財産家と見えますか」先生は平生からむしろ質素な服装をしていた。
赴任,ふにん,부임,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,引き受けた以上は赴任せねばならぬ。
転任,てんにん,전임,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,俸給なんかどうでもいいんですが、上がれば上がった方がいいですね」「それで幸い今度転任者が一人出来るから――もっとも校長に相談してみないと無論受け合えない事だが――その俸給から少しは融通が出来るかも知れないから、それで都合をつけるように校長に話してみようと思うんですがね」「どうも難有う。
転換,てんかん,전환,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はただＫが急に生活の方向を転換して、私の利害と衝突するのを恐れたのです。
軽症,けいしょう,경상 가벼운 증상,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,家内のものは軽症の脳溢血と思い違えて、すぐその手当をした。
軽蔑,けいべつ,경멸,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,他の懐かしみに応じない先生は、他を軽蔑する前に、まず自分を軽蔑していたものとみえる。
軽蔑,けいべつ,경멸,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,たまに正直な純粋な人を見ると、坊っちゃんだの小僧だのと難癖をつけて軽蔑する。
辞職,じしょく,사직,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,おれが邪魔になるなら、実はこれこれだ、邪魔だから辞職してくれと云や、よさそうなもんだ。
迅速な,じんそくな,신속한,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,この拍子に応じて三十人の抜き身がぴかぴかと光るのだが、これはまたすこぶる迅速なお手際で、拝見していても冷々する。
近眼,きんがん,근시안,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,近眼の私には、今までそれがよく分らなかったのですが、Ｋをやり越した後で、その女の顔を見ると、それが宅のお嬢さんだったので、私は少なからず驚きました。
近眼,きんがん,근시안,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,だんだん近付いて見ると、一人のせいの高い、ひどい近眼鏡をかけ、長靴をはいた学者らしい人が、手帳に何かせわしさうに書きつけながら、鶴嘴をふりあげたり、スコープをつかったりしてゐる、三人の助手らしい人たちに夢中でいろいろ指図をしてゐました。
返答,へんとう,답변,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私は無論襖越にそんな談話を交換する気はなかったのですが、Ｋの返答だけは即坐に得られる事と考えたのです。
追い出す,おいだす,쫓아내다,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,妹夫婦は、まさか私を村から追い出すような事はしないだろう。
追い出す,おいだす,쫓아내다,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,いか銀が難癖をつけて、おれを追い出すかと思うと、すぐ野だ公が入れ替ったり――どう考えてもあてにならない。
退治,たいじ,퇴치,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,ようやくの事に三十分ばかりでバッタは退治た。
送金,そうきん,송금,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,というのは、私は月々極った送金の外に、書籍費、（私はその時分から書物を買う事が好きでした）、および臨時の費用を、よく叔父から請求して、ずんずんそれを自分の思うように消費する事ができたのですから。
送金,そうきん,송금,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,それが急に、下宿のひとり住いになり、何もかも、月々の定額の送金で間に合わせなければならなくなって、自分は、まごつきました。
連中,れんちゅう,패거리,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,しかしほかの連中はみんな大人しくご規則通りやってるから新参のおればかり、だだを捏ねるのもよろしくないと思って我慢していた。
連中,れんちゅう,패거리,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,ぶない（その運動の連中は、一大事の如く緊張し、探偵小説の下手な真似みたいな事までして、極度の警戒を用い、そうして自分にたのむ仕事は、まことに、あっけにとられるくらい、つまらないものでしたが、それでも、彼等は、その用事を、さかんに、あぶながって力んでいるのでした）と、彼等の称する仕事を、とにかく正確にやってのけていました。
