example_id,word,example_jp,example_ko
5048,文書,考証家、穿鑿家、古文書いじり、紙魚の化物と続西遊記に罵られているような然様いう者の真似もしたくない。,"고증가, 천황가, 고문서 깡패, 종이 생선의 화물과 속서유기에 휩쓸리고 있는 것처럼 자연스러운 사람의 모방도 하고 싶지 않다."
5049,漢語,漢語の所謂戦袍で、斎藤実盛の涙ぐましい談を遺したのも其の鎧直垂に就いてである。,한어의 소위 전쟁에서 사이토 실모리의 눈물 담긴 담을 남긴 것도 그 갑옷 직수에 종사하고 있다.
5050,目覚ましい,十八万石程から一足飛に四十二万石の大封を賜わったのだから、たとい大役を引受けさせられたとは云え、奥州出羽の押えという名誉を背負い、目覚ましい加禄を得たので、家臣連の悦んだろうことは察するに余りある。,"18만석정에서 1족비로 422만석의 대봉을 받았기 때문에, 그다지 대역을 맡게 되었다고는 말해, 오슈 데바의 노루라는 명예를 짊어지고, 눈부신 가록을 얻었기 때문에, 가신련의 기념일 것이라는 점을 알아보기에 너무 있다."
5051,細菌,蚤のような男、蝨のような女が、何様致した、彼様仕った、というが如き筋道の詮議立やなんぞに日を暮したとて、尤千万なことで、其人に取ってはそれだけの価のあること、細菌学者が顕微鏡を覗いているのが立派な事業で有ると同様であろう。,"蚤 같은 남자, 개미 같은 여자가, 무슨 치한, 그가 섬겼다, 라고 하는 듯한 근도의 의의나 어딘가에 날을 살았다고, 우천만의 일로, 그 사람에게 취해는 그만큼의 가 있는 것, 세균학자가 현미경을 들여다 보는 것이 훌륭하다."
5052,統治,梵天は此世の統治者で、二生の人たる嬰児の将来は、其の前生の唱名不退の大功徳によって梵天の如くにあるべしという意からの事だ。,"범천은 이세의 통치자로, 2세의 사람인 어린아이의 장래는, 其의 ​​전생의 창명불퇴의 대공덕에 의해 범천처럼 있을 수 있다는 뜻으로부터의 것이다."
5053,習得,伊賀衆というのは伊賀侍、若くは伊賀侍から出た忍びの術を習得した者共という義で、甲賀衆と云うのは江州甲賀の侍に本づく同様の義の語、そして転じては伊賀衆甲賀衆といえば忍びの術を知って偵察の任を帯びて居る者という意味に用いられたのである。,"이가중이라고 하는 것은 이가 사무라이, 젊음은 이가 사무라이에서 나온 닌자의 수술을 습득한 자공이라는 의로, 고가중이라고 말하는 것은 강주 고가의 사무라이에 본사하는 같은 의의 말, 그리고 돌아서는 이가중 코가중이라고 하면 닌자의 술을 알고 정찰의 임을 띠고."
5054,行進,逆歩に歩むとは記してあるが、それは言葉通りに身構は南へ向い歩は北へ向って行くことであるか、それとも別に間隔交替か何かの隊法があって、後を向きながら前へ進む行進の仕方が有ったか何様か精しく知らない。,"역보에 걸어간다고는 적고 있지만, 그것은 말 그대로 신구는 남쪽으로 향하는 걸음은 북쪽으로 가는 것인가, 아니면 따로 따로 간격 교체인가 무언가의 대법이 있고, 뒤를 향하면서 앞으로 나아가는 행진의 방법이 있었는지 어쩐지 정밀하게 모른다."
5055,誠実な,氏郷の前軍の蒲生源左衛門、町野左近将監等は政宗勢の不誠実なところを看破したから大に驚いた。,"씨향 전군의 가모겐 사에몬, 마치노 좌근장감 등은 마사무네세의 불성실한 곳을 간파했기 때문에 크게 놀랐다."
5056,摘む,その時やや隔たった圃の中からまた起った歌の声は、わたしぁ桑摘む主ぁ※まんせ、春蚕上簇れば二人着る。,"그때 다소 분리된 논 속에서 다시 일어난 노래의 목소리는, 나 뽕 따는 주 ※만세, 춘잠 상봉하면 두 사람 입는다."
5057,勧告,切詰めた予算だけしか有しておらぬことであるから、当人は人一倍困悶したが、どうも病気には勝てぬことであるから、暫く学事を抛擲して心身の保養に力めるが宜いとの勧告に従って、そこで山水清閑の地に活気の充ちた天地の※気を吸うべく東京の塵埃を背後にした。,"절삭한 예산만 밖에 가지고 있지 않은 일이기 때문에, 당인은 사람 한배 곤란했지만, 아무래도 병에는 이기지 않는 것이기 때문에, 잠시 학사를 척척하고 심신의 보양에 힘쓰는 것이 좋다고의 권고에 따라, 거기서 산수 청반의 땅에 활기찬 천지의 ※."
5058,心情,筆はただ心持で動いているだけで、勿論その委曲が画けている訳ではないが、それでもおのずからに各人の姿態や心情が想い知られる。,"붓은 단지 마음대로 움직이고 있는 것만으로, 물론 그 위곡이 획기하고 있는 것은 아니지만, 그래도 저절로 각인의 모습이나 심정이 생각된다."
5059,点火,ようございます、今更帰れもせず、提灯を点火ることも出来ませんから、どうせ差しているのではないその蝙蝠傘をお出しなさい。,"그래요, 지금 다시 돌아갈 수 없고, 등불을 점화 할 수 없기 때문에, 어차피 끼고있는 것이 아닌 그 蝙蝠 우산을 내십시오."
5060,慎重な,吉は全敗に終らせたくない意地から、舟を今日までかかったことのない場処へ持って行って、「かし」を決めるのに慎重な態度を取りながら、やがて、「旦那、竿は一本にして、みよしの真正面へ巧く振込んで下さい」と申しました。,"요시는 전패에 끝내고 싶지 않은 의지에서, 배를 오늘까지 걸린 적이 없는 장처에 가져가, 「허수아비」를 결정하는데 신중한 태도를 취하면서, 이윽고, 「남편, 장대는 한 개로 해, 미요시의 정면에 능숙하게 송부해 주세요」라고 말했습니다."
5061,無茶苦茶,正賓は肋を傷けられて卒倒し、一場は無茶苦茶になった。,"정빈은 갈비를 다치게 해서 졸도했고, 한 장은 엉망이 되었다."
5062,経費,骨董商はちょっと取片付けて澄ましているものだが、それだって何も慈善事業で店を開いている訳ではない、その道に年期を入れて資本を入れて、それで妻子を過しているのだから、三十円のものは口銭や経費に二十円遣って五十円で買うつもりでいれば何の間違はないものを、五十円のものを三十円で買う気になっていては世の中がスラリとは行かない。,"골동상은 조금 떼어 맑게 하고 있는 것이지만, 그것도 아무것도 자선 사업으로 가게를 열고 있는 것은 아니다, 그 길에 연기를 넣어 자본을 넣어, 그래서 처자를 보내고 있는 것인가 등, 30엔의 것은 구전이나 경비에 20엔을 보내고 50엔으로 살 생각이라면 아무런 잘못은 없는 것을, 50엔의 것을 30엔으로 사는 마음이 들고 있어는 세상이 슬라리라고는 가지 않는다."
5063,返金,そこへ付込んで廷珸は杜生に八百金を提供して、そして「御返金にならない場合でも御宅の窯鼎さえ御渡し下されば」ということをいって置いた。,"거기에 얹어 황반은 삼생에게 팔백금을 제공하고, 그리고 “환불이 안 되더라도 집의 가마마저도 넘겨주시면”이라는 것을 말해 놓았다."
5064,不吉な,横腹に思いッ切り打ち当る波の音や、絶えずならしている不吉な警笛が、風の工合で遠くなったり、すぐ頭の上に近くなったり、鉄の扉を隔てて聞えていた。,"옆구리에 마음껏 치는 파도의 소리나, 끊임없이 하고 있는 불길한 경피가, 바람의 공합으로 멀어지거나, 곧 머리 위에 가까워지거나, 철의 문을 멀어서 들을 수 있었다."
5065,交互,然し大きな波は、川崎船と本船を、ガタンコの両端にのせたように、交互に激しく揺り上げたり、揺り下げたりした。,그러나 큰 파도는 가와사키선과 본선을 가탄코의 양단에 올린 것처럼 교대로 격렬하게 흔들거나 흔들거나 했다.
5066,冷蔵,鮭や鱒と間違われて、「冷蔵庫」へ投げ込まれたように、その中で「生きている」人間はガタガタ顫えていた。,연어와 배와 잘못되어 '냉장고'에 던져진 것처럼 그 안에서 '살아있는' 인간은 덜컹거리고 있었다.
5067,出動,「それでさ、駆逐艦が蟹工船の警備に出動すると云ったところで、どうしてどうして、そればかりの目的でなくて、この辺の海、北樺太、千島の附近まで詳細に測量したり気候を調べたりするのが、かえって大目的で、万一のアレに手ぬかりなくする訳だな。,"""그래서, 구축함이 게공선의 경비에 출동한다고 말했는데, 왜 어째서, 그것만의 목적이 아니고, 이 근처의 바다, 호쿠바타, 치지마의 부근까지 상세하게 측량하거나 기후를 조사하는 것이, 오히려 큰 목적으로, 만일 그렇게 낫지 않는다."
5068,利潤,資本主義がきまりきった所だけの利潤では行き詰まり、金利が下がって、金がダブついてくると、「文字通り」どんな事でもするし、どんな所へでも、死物狂いで血路を求め出してくる。,"자본주의가 뚫린 곳만의 이윤으로는 막혀, 금리가 내려가고, 금이 더빙 따라오면, 「문자대로」어떤 일이라도 하고, 어떤 곳에라도, 사물 미쳐서 혈로를 요구해 온다."
5069,動員,水夫、火夫も完全に動員された。,"미즈오, 화부도 완전히 동원되었다."
5070,取り寄せる,代りを函館から取り寄せるのには遅すぎるし、出来高だって問題にならない程少ないし。,"대신 하코다테에서 들여오기에는 너무 늦었고, 고도도 문제가 되지 않을 정도로 적고."
5071,和やかな,曇った空と同じ色の雨が、これもやはり曇った空と同じ色の海に、時々和やかな円るい波紋を落していた。,"흐린 하늘과 같은 색의 비가, 이것 역시 흐린 하늘과 같은 색의 바다에, 가끔 부드러운 둥근 파문을 떨어뜨리고 있었다."
5072,対比,と同時に、漁夫達の惨めな生活（監督は酔うと、漁夫達を「豚奴々々」と云っていた）も、ハッキリ対比されて知っている。,동시에 어부들의 비참한 생활 (감독은 취하면 어부들을 '돼지 녀석들'이라고 말했다)도 확실히 대비되어 알고 있다.
5073,操縦,――彼等は「大暴風雨」のために、一たまりもなく操縦の自由をなくしてしまった。,"――그들은 '대폭풍우' 때문에, 덩어리 없이 조종의 자유를 없애 버렸다."
5074,沈没,「本当に沈没したかな」独言が出る。,'정말 침몰했을까' 독언이 나온다.
5075,無線,その時、「こんな事に一々ビク、ビクしていたら、このカムサツカまでワザワザ来て仕事なんか出来るかい」――そう浅川の云ったことが、無線係から洩れた。,"그 때, 「이런 일에 일단 빅, 빅 하고 있으면, 이 캄사츠카까지 와자와자 와서 일 뭔가 할 수 있을까」――그렇게 아사카와의 말한 것이, 무선계로부터 빠졌다."
5076,軍艦,だからこそ、あっちへ行っても始終我帝国の軍艦が我々を守っていてくれることになっているのだ。,그러므로 저쪽으로 가도 시종제 제국의 군함이 우리를 지켜주게 되는 것이다.
5077,転落,が、次の瞬間、こっちがアプ、アプでもするように、谷底に転落して行った。,"하지만, 다음 순간, 이쪽이 압, 압에서도 하도록, 골짜기 바닥으로 전락해 갔다."
5078,追跡,ところが、それが露国の監視船に見付けられて、追跡された。,그런데 그것이 노국의 감시선에 발견되어 추적되었다.
5079,逃亡,虐使に堪えられなくて逃亡する。,학사에 참을 수 없어 도망한다.
5080,過労,「一体あいつにあんなことを云う権利があるのか」――船酔と過労で、ゲッソリやせた学生上りが、ブツブツ云った。,"「도대체 그 녀석에게 그런 일을 말할 권리가 있는 것인가」――선취와 과로로, 엎질러진 학생상이, 부츠부츠 말했다."
5081,配当,それに株主へ二割二分五厘なんて滅法界もない配当をする会社なんて、日本にだってそうないんだ。,게다가 주주에게 2할 2분 5厘는 멸법계도 없는 배당을 하는 회사는 일본에게도 그렇지 않다.
5082,領海,――三浬までロシアの領海なので、それ以内に入ることは出来ない「ことになっていた」。,"――미나미까지 러시아의 영해이므로, 그 이내에 들어갈 수 없는 「일이 되어 있었다」."
5083,主任,特高主任が其処で薄く笑った。,특고 주임이 그곳에서 얇게 웃었다.
5084,加入,――これは或いは滅多に云えない事だが、僕等はある方法によって、そこは世界一を誇る警察網の力だが、すでに河田たちが共産党に加入しているということの確証を握ったのだ。,"――이것은 혹은 멸종으로 말할 수 없는 일이지만, 저등은 어떤 방법에 의해서, 거기는 세계 제일을 자랑하는 경찰망의 힘이지만, 이미 가와다들이 공산당에 가입하고 있다는 것의 확증을 잡은 것이다."
5085,匿名,「キャン・クラブ」に投稿するには匿名でもいゝので、表立って云えないことをドシ、ドシ書いてくるらしかった。,"「캔・클럽」에 투고하기에는 익명이라도 있어, 겉으로 서 말할 수 없는 것을 도시, 도시 써 올 정도였다."
5086,協定,こういう時、銀行はその必要から、又自分が債権者であるという力から、それ等の同種産業者間に協定と合同を策して、打って一丸とし、本来ならば未だ競争時代にある経済的発展段階を独占的地位に導く作用を営むのだ。,"이럴 때 은행은 그 필요로부터, 또 자신이 채권자라는 힘으로부터, 그 같은 동종산업자들 사이에 협정과 합동을 책정하고, 한마디로 하고, 본래라면 아직 경쟁시대에 있는 경제적 발전 단계를 독점적 지위로 이끄는 작용을 하는 것이다."
5087,収益,で、その窮極の目的は、残された収益性に富む大企業をして安々と独占の甘い汁を吸わせるところにあった。,그리고 그 궁극의 목적은 남은 수익성이 풍부한 대기업을 해서 안락하게 독점의 달콤한 국물을 피우게 하는 곳에 있었다.
5088,可決,――それが可決されて、時期、方法その他の具体案が長い時間かゝって、慎重に練られた。,"――그것이 가결되어, 시기, 방법 그 밖의 구체안이 오랜 시간인가, 신중하게 반죽되었다."
5089,基金,「共済会」の基金や「健保」の掛金が何処にどう、誰の利益のために流用されているか。,'공제회'의 기금이나 '건보'의 은행이 어디에 어떻게 누구의 이익을 위해 유용되고 있는가.
5090,守衛,職工の一人も問題にしないばかりか、巡査上りの守衛から、工場長さえ取り合いもしない。,"직공의 한 사람도 문제로 하지 않을 뿐 아니라, 순사 오름의 수위로부터, 공장장마저 대처도 하지 않는다."
5091,就業,就業のボーが波形の屋根を巾広くひゞかせた。,취업의 보가 파형의 지붕을 폭넓게 걸었다.
5092,幅広い,人達は、方向のちがった二本の幅広い調帯のように、両側を流れていた。,사람들은 방향이 다른 두 개의 넓은 조대처럼 양쪽을 흐르고 있었다.
5093,引きずる,離れていると、その一つ一つの言葉が余韻を引きずるように、ハッキリ職工たちをとらえている。,멀리 있으면 그 하나하나의 말이 여운을 끌어당기도록 확실히 직공들을 포착하고 있다.
5094,従業員,――彼等は、金菱の悪ラツな進出が如何に全工場の「親愛なる」職工を犠牲にし、その生活を低下させ、「Ｙのフォード」を一躍「Ｙの監獄部屋」にまで蹴落してしまうものであるか、と煽動し、全従業員の一致的行動によって、没落に傾いている自分達の地位を守ろうとでもするらしかった。,"――그들은 김비만의 악라트한 진출이 어떻게 전공장의 ‘친애하는’ 직공을 희생하고, 그 생활을 저하시키고, ‘Y의 포드’를 일약 ‘Y의 감옥방’으로까지 걷어버리는 것인가, 라고 부동하고, 전 종업원의 일치적 행동에 의해서, 몰락에"
5095,方策,職工たちがせゝッこましい工場の中のことで、頭をつッこんでグズ／＼しているまに、彼等は「世界」と歩調を合せて、その方策を進めていた。,"직공들이 세세한 공장 속의 일로, 머리를 꽂아 구즈/＼하고 있을 때까지, 그들은 “세계”와 보조를 맞추고, 그 방책을 진행하고 있었다."
5096,暴動,それじゃ革命にも、暴動にも同じく一たまりもないワケだ。,그러면 혁명에도 폭동에도 똑같은 덩어리도 없는 이유다.
5097,最先端,――その鉄のような組織というのは、工場細胞を通して工場労働者にしっかりと基礎を置き、労働者の最先端に立って闘う政党ということになる。,――그 철 같은 조직이라는 것은 공장 세포를 통해 공장 노동자에게 확실히 기초를 두고 노동자의 최첨단에 서서 싸우는 정당이 된다.
5098,業務,毎月三田銀行へ提出する「業務報告」を書かせられている笠原は、資本関係としての「銀行と会社」というものが、どんな関係で結びつけられているか知っていた。,매월 미타은행에 제출하는 '업무보고'를 쓰고 있는 가사하라는 자본관계로서의 '은행과 회사'라는 것이 어떤 관계로 연결되어 있는지 알고 있었다.
5099,機構,然し彼は今までの長い工場生活の経験と、この頃のようやく分りかけてきたその色々な機構のうちに、自分の位置を知ることが出来るように思った。,그러나 그는 지금까지의 긴 공장 생활의 경험과 요즘과 같이 나누어 온 그 다양한 기구 가운데 자신의 위치를 ​​알 수 있을 것 같았다.
5100,決議,それには工場細胞が全力をあげて、それと工場独特の問題と結びつけて、宣伝、煽動をまき起すこと等が決議された。,"여기에는 공장세포가 전력을 들고, 그것과 공장 독특한 문제와 결합하여 선전, 선동을 일으키는 것 등이 결의되었다."
5101,激励,手筈をきめて置いた激励の演説がそれを太くつらぬいた。,손수건을 빚어놓은 격려의 연설이 그것을 굵게 괴롭혔다.
5102,照明,多燈式照明燈が両側から腕をのばして、その下に夜店が並んでいた。,"다등식 조명등이 양측에서 팔을 펴고, 그 아래에 밤 가게가 줄지어 있었다."
5103,結束,工場主たちは「三々会」だとか、「水曜会」だとか、そんな名称でチャンとお互の連絡と結束を計ってるんだ。,"공장주들은 '삼들회'라든가, '수요회'라든가, 그런 명칭으로 장과 서로의 연락과 결속을 잰다."
5104,融資,――合理化の政策は明かに「大金融資本家」の利益に追随していた。,――합리화 정책은 명백하게 ‘대금융자본가’의 이익에 추종하고 있었다.
5105,補助,「Ｈ・Ｓ会社」から幾分補助を貰っているらしかった。,'H·S회사'로부터 약간 보조를 받고 있는 것 같았다.
5106,討議,何か別な討議がされた後らしい。,무언가 다른 토의가 된 후에인 것 같다.
5107,議案,今迄提出する議案は工場長は一応眼を通して、差支えのないものばかり出していた。,"지금까지 제출하는 의안은 공장장은 일단 눈을 통해서, 지지가 없는 것만 내고 있었다."
5108,購入,資本家同志で「共同購入」や「共同販売」の組合を作って、原料価格と販売価格の「統制」をする。,자본가 동지에서 '공동구매'와 '공동판매'의 조합을 만들어 원료가격과 판매가격의 '통제'를 한다.
5109,運輸,Ｙ市は港町の関係上、海陸連絡の運輸労働者――浜人足、仲仕が圧倒的に多かった。,"Y시는 미나토마치의 관계상, 해륙 연락의 운수 노동자――하마토족, 중사가 압도적으로 많았다."
5110,閉鎖,――要らなくなったゴミ／＼した工場は閉鎖される。,―― 필요없게 된 쓰레기/＼한 공장은 폐쇄된다.
5111,開催,ビラを撒いてからの第二弾、第三弾の戦術、従業員大会開催の件などが、決議された。,"빌라를 뿌리고 나서의 제2탄, 제3탄의 전술, 종업원 대회 개최의 건 등이, 결의되었다."
5112,不可欠,だから私は自分の犠牲も、この幾百万という大きな犠牲を解放するための不可欠な犠牲であると考えている。,그래서 저의 희생도 이 수백만이라는 큰 희생을 해방하기 위한 필수적인 희생이라고 생각합니다.
5113,不審な,洋服の男は私の方を見たようだったが、その見方は張り込んでいる見方にしては、何処か不審なところがあるように思われた。,"옷을 입은 남자는 내 쪽을 본 것 같았지만, 그 견해는 붙잡고 있는 견해로는, 어딘가 의심스러운 곳이 있는 것 같았다."
5114,交通費,然し他の地区ということになれば交通費の関係上困った。,그러나 다른 지구라는 것이 되면 교통비 관계상 곤란했다.
5115,偏見,だからサクラになるものは、意識の低い、普通の女工が知らずに抱いているような考えや偏見などをハッキリ知っていなければならなかった。,"그래서 사쿠라가 되는 것은, 의식이 낮은, 보통의 여공이 모르고 안고 있는 것 같은 생각이나 편견 등을 분명히 알아야 했다."
5116,停滞,七夜、「マスク」の原稿を書いたり、地方の「オル」に出す報告を整理したり、それに配布の方から廻ってきて、少し停滞しているパンフレットや資料を読んで遅くなったので、次の朝十時頃まで寝ていた。,"칠밤, 「마스크」의 원고를 쓰거나, 지방의 「올」에 내는 보고를 정리하거나, 거기에 배포의 분으로부터 돌아오고, 조금 정체하고 있는 팜플렛이나 자료를 읽고 늦어졌으므로, 다음 아침 10시경까지 자고 있었다."
5117,強行,須山はまず皆の前で、これだけの労働者や農民が戦地に引き出され、且つ日常生活でもこれだけの強行軍をやらされているときに、「僚友会」が一度も真剣に開かれなかったことは、階級的裏切りだ、というところから始めた。,스야마는 우선 모두 앞에서 이만큼의 노동자나 농민이 전지로 끌려나가며 일상생활에서도 이만큼의 강행군을 받고 있을 때 '료친회'가 한번도 진지하게 열리지 않았다는 것은 계급적 배신이다는 점에서 시작했다.
5118,戸籍,然し、警察どもは小商人などのところへは度々戸籍調らべにやって来て、無遠慮な調らべ方をして行く代りに、門構でもあるような家には二度のところを一度にし、それもたゞ「変ったことがありませんか」位にとゞめる。,"그러나 경찰들은 소상인 등의 곳으로는 자주 호적 푹신한 곳으로 와서, 비원심한 작별을 하는 대신 문구이기도 한 집에는 두 번을 한 번에 하고, 그것도 ""변한 적이 없습니까""위에 둔다."
5119,支障,そうすれば私達が首になったとしても、残っている組織の根と緊密な外部からの連繋によって、少しの支障もなく仕事を継続することが出来る。,"그렇게 하면 우리가 목이 되었다고 해도, 남아 있는 조직의 뿌리와 긴밀한 외부로부터의 연계에 의해, 약간의 지장 없이 일을 계속할 수 있다."
5120,枠内,非常に精細な見方をしているようで、実はある固定した枠内で蚤取眼を見張っていたと云える。,"매우 정밀한 견해를 하고 있는 것 같고, 실은 어느 고정한 프레임내에서 잠취안을 바라보고 있었다고 말한다."
5121,点検,Ｓによると、外国の雑誌に、日本では夜遅く外を歩く自由も、喫茶店で無理矢理な官憲の点検を受けずには、のんびりと話し込む自由もないと書いてあるそうだが、それは本当だ。,"S에 의하면, 외국의 잡지에, 일본에서는 밤늦게 밖을 걷는 자유도, 찻집에서 무리 화려한 관헌의 점검을 받지 않고는, 한가롭게 말할 자유도 없다고 쓰고 있다고 하지만, 그것은 사실이다."
5122,生活費,その後、交通費や生活費に困り、仕方なく人を使って母親のところへ金を貰いに行くと、今迄は帰って来なければ「金は渡せん」といったのに、二円と云えば四円、五円と云えば七八円も渡してくれて、「家のことは心配しなくてもいゝ」と云うようになった。,"그 후, 교통비나 생활비에 곤란해, 어쩔 수 없이 사람을 사용해 어머니에게 돈을 받으러 가면, 지금까지는 돌아오지 않으면 「돈은 건네주지 않는다」라고 하는데, 2엔이라고 말하면 4엔, 5엔이라고 말하면 78엔도 건네주어, 「가정은 걱정하지 않아도 된다."
5123,確保,だから私は太田などに云っている、出来るだけ永い間合法性を確保しろ、と。,"그러니까 나는 오오타 등에 말하고 있는, 가능한 한 오랫동안 합법성을 확보하라, 라고."
5124,精密な,が、連絡だけでは精密な対策が立たないので、一週に一度の予定で三人一緒に「エンコ」（坐ること）することになっていた、その家の世話は伊藤がやった。,"하지만, 연락만으로는 정밀한 대책이 서지 않기 때문에, 일주일에 한번의 예정으로 3명 같이 「엔코」(앉는 것) 하게 되어 있었다, 그 집의 신세는 이토가 했다."
5125,総会,須山は慰問金のことで、「僚友会」の定期総会を開いたらどうか、と清川のところへ持って行った。,"스야마는 위문금으로, 「료우회」의 정기총회를 열면 어떨지, 라고 기요카와에게 가져갔다."
5126,補充,即刻太田の補充をすること、太田の検挙のことをビラに書いれて倉田工業の全従業員に訴えること。,"즉각 오오타의 보충을 하는 것, 오타의 검거를 빌라에 써져 쿠라타 공업의 전 종업원에게 호소하는 것."
5127,規制,私はそこでの反対派として仕事をしていた）と無駄話をしながら、新宿とか浅草などを歩き廻わることもしたし、工場細胞としての厳重な政治生活が規制されていたが、合法生活が当然伴う「交際」だとか、活動写真を見るとか、（そう云えば私は最近この活動写真の存在ということをすッかり忘れてしまっている！,"나는 거기에서의 반대파로서 일을 하고 있었다)와 낭비를 하면서, 신주쿠라든지 아사쿠사 등을 걸어 돌아가기도 했고, 공장 세포로서의 엄중한 정치 생활이 규제되고 있었지만, 합법 생활이 당연히 수반하는 「교제」라든지, 활동 사진을 본다든가,(그렇게 말하면 나는 최근 이 활동 사진의 존재라는 것을"
5128,追及,今獄中で闘争している同志Ｈは料理屋、喫茶店、床屋、お湯屋などに写真を廻わされるような、私達とは比べものにならない追及のさ中を活動するために、或る時は下宿の人を帝劇に連れて行ってやったりしている。,"지금 옥중에서 투쟁하고 있는 동지 H는 요리점, 다방, 이발사, 온천탕 등에 사진을 돌려받는 것 같은, 우리와는 비교할 수 없는 추궁의 속을 활동하기 위해, 어느 때는 하숙의 사람을 제극에 데려 가거나 하고 있다."
5129,逆転,私たちは直ぐ立ち直り、この失敗の経験を取り上げ、逆転した情勢をそのまゝに放棄せずに、次の闘争に役立てるようにしなければならない。,"우리는 곧바로 되돌아가 이 실패의 경험을 다루고, 역전한 정세를 그 밖에 포기하지 않고 다음 투쟁에 도움이 되도록 해야 한다."
5130,配布,七夜、「マスク」の原稿を書いたり、地方の「オル」に出す報告を整理したり、それに配布の方から廻ってきて、少し停滞しているパンフレットや資料を読んで遅くなったので、次の朝十時頃まで寝ていた。,"칠밤, 「마스크」의 원고를 쓰거나, 지방의 「올」에 내는 보고를 정리하거나, 거기에 배포의 분으로부터 돌아오고, 조금 정체하고 있는 팜플렛이나 자료를 읽고 늦어졌으므로, 다음 아침 10시경까지 자고 있었다."
5131,健在,せき、くさめ、屁屁の音で隣りの独房にいる同志の健在なことを知る――三・一五の同志の歌で、シャバにいたとき、俺は何かの雑誌でそれを読んだことがあった。,"세키, 쓰레기, 쓰레기의 소리로 이웃의 독방에 있는 동지의 건재한 것을 알다――3·15의 동지의 노래로, 샤바에 있었을 때, 나는 무언가의 잡지로 그것을 읽은 적이 있었다."
5132,半端な,そのコンクリートの壁には、看守の目を盗んで書いたらしく、泥や――時には、何処から手に入れるものか白墨で「共」という字や、中途半端な「※」「※や、Ｋ・Ｐ（共産党の略字）という字が幾つも書かれている。,"그 콘크리트의 벽에는, 간수의 눈을 훔쳐 쓴 것 같고, 진흙이나――때로는, 어디에서 손에 넣는 것인가 백묵으로 「공」이라고 하는 글자나, 어중간한 「※」「※나, K·P(공산당의 약자)라고 하는 글자가 많이 쓰여져 있다."
5133,排水,八時に「排水」と「給水」がある。,8시에 '배수'와 '급수'가 있다.
5134,着工,「どうだ、初めての着工合は……」と看守が云った。,"""어째서, 첫 착공합은……""라고 간수가 말했다."
5135,議事堂,時代錯誤な議事堂の建物も、大方出来ていた。,"시대착오한 의사당의 건물도, 대단히 되어 있었다."
5136,法廷,この時、傍聴していた若い男が拍手をして、法廷の外へ引ずり出された。,이때 방청하던 젊은 남자가 박수를 하고 법정 밖으로 끌려갔다.
5137,税務署,お前がこっちにいた時知っているだろう、「役所バカ」と云って、五十恰好の女が何時でも決まった時間に、市役所とか、税務署とか、裁判所とか、銀行とか、そんな建物だけを廻って歩いて、「わが夫様は米穀何百俵を詐欺横領しましたという――」きまった始まりで、御詠歌のように云って歩く「バカ」のいたのを。,"너가 이쪽에 있을 때 알고 있을 것이다, 「청 바보」라고 말해, 이십 요호의 여자가 몇시라도 정해진 시간에, 시청이나, 세무서라든지, 법원이라든지, 은행이라든지, 그런 건물만을 돌고 걷고, “우리 남편은 쌀 곡 수백개를 사기 횡령했습니다."
5138,詐欺,お前がこっちにいた時知っているだろう、「役所バカ」と云って、五十恰好の女が何時でも決まった時間に、市役所とか、税務署とか、裁判所とか、銀行とか、そんな建物だけを廻って歩いて、「わが夫様は米穀何百俵を詐欺横領しましたという――」きまった始まりで、御詠歌のように云って歩く「バカ」のいたのを。,"너가 이쪽에 있을 때 알고 있을 것이다, 「청 바보」라고 말해, 이십 요호의 여자가 몇시라도 정해진 시간에, 시청이나, 세무서라든지, 법원이라든지, 은행이라든지, 그런 건물만을 돌고 걷고, “우리 남편은 쌀 곡 수백개를 사기 횡령했습니다."
5139,てきぱきと,伴の家では、伴のお内儀さんや阿部のお内儀さんも出て来て、てきぱきと家の中の細かい仕事を片付け、――暇々には、小作の家を廻って歩いて「女は女同志」その方からも結束を固めていた。,"동반의 집에서는, 동반의 내의씨나 아베의 내의씨도 나오고, 테키파키와 집안의 세세한 일을 정리,――가끔은, 소작의 집을 돌아서 걷고 「여자는 여자 동지」 그분으로부터도 결속을 굳히고 있었다."
5140,余興,余興に入り、薩摩琵琶、落語、小樽新聞から派遣された年のとった記者の修養講話――「一日講」――があり、――そして、「酒」が出ることになった。,"여흥에 들어가 사츠마 비와, 라쿠고, 오타루 신문에서 파견된 나이가 든 기자의 수양강화――「하루강」――이 있어――그리고, ‘술’이 나오게 되었다."
5141,外来,殊に外来悪思想がややもすれば前途ある青年を捉え、この尊い社会秩序を破壊せんとするに於ては、益※健全なる軍人精神が、実に農村に於てこそ要求されなければならないのである。,특히 외래 악사상이 조금만 하면 전도 있는 청년을 포착하고 이 소중한 사회질서를 파괴하지 않으려면 익※건전한 군인정신이 실로 농촌에 있어서야 요구되어야 하는 것이다.
5142,寄贈,┌───────────────────────┐│酒一斗校長先生││金三十円也岸野殿││ビール一打※殿││ビール一打吉岡殿││手拭百本Ｈ町長殿││金十円也相馬殿││右本会設立ヲ祝シ、各位ヨリ御寄贈下サイマシ││タ。,"┌───────────────────────┐│술 잇토 교장 선생님 ││김삼십엔야기시노덴 맥주 일타 요시오카전 ││손닦이 백본 H쵸장전││금십엔야상마전││오른쪽 본회 설립 ヲ축시, 각위 요리 기증하 사이마시││타."
